customer_id,order_date,product_name,product_category,quantity,unit_price,total_amount
C0234,2023-05-24,Car Phone Mount,Electronics,2,30.03,60.06
C0248,2023-05-24,Denim Jeans,Fashion,3,75.68,227.04
C0256,2023-05-24,Baseball Cap,Fashion,1,19.24,19.24
C0276,2023-05-24,Screen Protector,Electronics,1,7.63,7.63
C0298,2023-05-24,Coffee Maker,Home,2,56.53,113.06
C0444,2023-05-24,Wireless Charger,Electronics,3,22.17,66.51
C0509,2023-05-24,Denim Jeans,Fashion,4,39.73,158.92
C0006,2023-05-25,USB-C Cable,Electronics,3,31.72,95.16
C0018,2023-05-25,Casual T-Shirt,Fashion,2,50.92,101.84
C0038,2023-05-25,Air Purifier,Home,1,481.27,481.27
C0042,2023-05-25,LED Desk Lamp,Home,2,100.43,200.86
C0101,2023-05-25,Casual T-Shirt,Fashion,2,22.02,44.04
C0103,2023-05-25,Baseball Cap,Fashion,2,28.93,57.86
C0104,2023-05-25,Wireless Headphones,Electronics,3,104.37,313.11
C0156,2023-05-25,Casual T-Shirt,Fashion,2,25.74,51.48
C0184,2023-05-25,Vacuum Cleaner,Home,1,191.36,191.36
C0270,2023-05-25,Smartphone Case,Electronics,1,15.23,15.23
C0271,2023-05-25,Denim Jeans,Fashion,1,41.25,41.25
C0309,2023-05-25,Smartphone Case,Electronics,1,13.89,13.89
C0434,2023-05-25,Smartphone Case,Electronics,2,15.09,30.18
C0455,2023-05-25,Power Bank,Electronics,1,25.95,25.95
C0495,2023-05-25,Self-Help Guide,Books,2,12.97,25.94
C0005,2023-05-26,Wireless Headphones,Electronics,2,211.26,422.52
C0134,2023-05-26,Storage Bins,Home,1,20.85,20.85
C0147,2023-05-26,Wireless Headphones,Electronics,1,113.4,113.4
C0148,2023-05-26,Cookbook,Books,2,38.8,77.6
C0152,2023-05-26,Sunglasses,Fashion,1,61.05,61.05
C0203,2023-05-26,Power Bank,Electronics,1,42.5,42.5
C0233,2023-05-26,Baseball Cap,Fashion,2,27.47,54.94
C0322,2023-05-26,Power Bank,Electronics,1,22.21,22.21
C0356,2023-05-26,Casual T-Shirt,Fashion,2,14.97,29.94
C0373,2023-05-26,Coffee Maker,Home,1,56.57,56.57
C0383,2023-05-26,Wireless Headphones,Electronics,3,57.57,172.71
C0403,2023-05-26,LED Desk Lamp,Home,3,30.01,90.03
C0424,2023-05-26,Storage Bins,Home,4,10.08,40.32
C0440,2023-05-26,Cookbook,Books,1,20.72,20.72
C0457,2023-05-26,Bluetooth Speaker,Electronics,1,33.27,33.27
C0477,2023-05-26,Cookbook,Books,3,22.8,68.4
C0508,2023-05-26,Storage Bins,Home,2,11.95,23.9
C0003,2023-05-27,Smartphone Case,Electronics,4,47.38,189.52
C0047,2023-05-27,Fiction Novel,Books,1,36.73,36.73
C0113,2023-05-27,Wireless Headphones,Electronics,4,110.74,442.96
C0117,2023-05-27,Casual T-Shirt,Fashion,1,24.06,24.06
C0124,2023-05-27,Self-Help Guide,Books,4,26.13,104.52
C0143,2023-05-27,Screen Protector,Electronics,3,11.44,34.32
C0178,2023-05-27,Wireless Charger,Electronics,2,37.16,74.32
C0199,2023-05-27,Cookbook,Books,2,33.97,67.94
C0207,2023-05-27,Smartphone Case,Electronics,1,25.73,25.73
C0244,2023-05-27,Car Phone Mount,Electronics,1,29.68,29.68
C0318,2023-05-27,Bluetooth Speaker,Electronics,1,31.53,31.53
C0329,2023-05-27,Wireless Headphones,Electronics,3,64.03,192.09
C0443,2023-05-27,Casual T-Shirt,Fashion,1,13.64,13.64
C0450,2023-05-27,Fiction Novel,Books,1,10.28,10.28
C0467,2023-05-27,Denim Jeans,Fashion,2,37.9,75.8
C0477,2023-05-27,Running Shoes,Fashion,1,57.05,57.05
C0515,2023-05-27,Sunglasses,Fashion,3,37.28,111.84
C0520,2023-05-27,Denim Jeans,Fashion,1,39.94,39.94
C0534,2023-05-27,Cookbook,Books,1,21.49,21.49
C0003,2023-05-28,Coffee Maker,Home,2,194.11,388.22
C0327,2023-05-28,Denim Jeans,Fashion,1,42.55,42.55
C0329,2023-05-28,Wireless Charger,Electronics,1,23.01,23.01
C0422,2023-05-28,Air Purifier,Home,1,147.59,147.59
C0433,2023-05-28,Business Strategy Book,Books,2,16.35,32.7
C0470,2023-05-28,Self-Help Guide,Books,1,13.87,13.87
C0528,2023-05-28,Running Shoes,Fashion,1,59.92,59.92
C0537,2023-05-28,Denim Jeans,Fashion,1,40.23,40.23
C0005,2023-05-29,USB-C Cable,Electronics,1,32.0,32.0
C0032,2023-05-29,Bluetooth Speaker,Electronics,2,114.07,228.14
C0035,2023-05-29,Smartphone Case,Electronics,4,51.65,206.6
C0036,2023-05-29,Fiction Novel,Books,2,39.25,78.5
C0044,2023-05-29,Casual T-Shirt,Fashion,1,54.29,54.29
C0051,2023-05-29,Car Phone Mount,Electronics,2,31.93,63.86
C0093,2023-05-29,Vacuum Cleaner,Home,1,171.24,171.24
C0258,2023-05-29,Storage Bins,Home,2,10.26,20.52
C0316,2023-05-29,LED Desk Lamp,Home,1,29.7,29.7
C0324,2023-05-29,Wireless Headphones,Electronics,4,67.1,268.4
C0336,2023-05-29,LED Desk Lamp,Home,1,30.49,30.49
C0370,2023-05-29,Self-Help Guide,Books,1,12.78,12.78
C0375,2023-05-29,Kitchen Scale,Home,1,17.55,17.55
C0393,2023-05-29,Sunglasses,Fashion,2,34.77,69.54
C0425,2023-05-29,Fiction Novel,Books,3,9.84,29.52
C0462,2023-05-29,LED Desk Lamp,Home,1,28.33,28.33
C0462,2023-05-29,Denim Jeans,Fashion,1,45.32,45.32
C0475,2023-05-29,Cookbook,Books,1,20.27,20.27
C0488,2023-05-29,Air Purifier,Home,1,145.33,145.33
C0501,2023-05-29,Sunglasses,Fashion,3,34.8,104.4
C0540,2023-05-29,Car Phone Mount,Electronics,1,15.92,15.92
C0035,2023-05-30,Running Shoes,Fashion,2,205.47,410.94
C0039,2023-05-30,Storage Bins,Home,1,39.87,39.87
C0085,2023-05-30,USB-C Cable,Electronics,2,14.42,28.84
C0144,2023-05-30,Sunglasses,Fashion,1,64.78,64.78
C0191,2023-05-30,Kitchen Scale,Home,4,29.41,117.64
C0266,2023-05-30,Coffee Maker,Home,1,58.44,58.44
C0268,2023-05-30,USB-C Cable,Electronics,2,9.59,19.18
C0383,2023-05-30,Wireless Headphones,Electronics,1,59.22,59.22
C0439,2023-05-30,Power Bank,Electronics,1,22.68,22.68
C0523,2023-05-30,Vacuum Cleaner,Home,1,112.05,112.05
C0108,2023-05-31,Car Phone Mount,Electronics,4,32.74,130.96
C0133,2023-05-31,Power Bank,Electronics,1,43.23,43.23
C0221,2023-05-31,Vacuum Cleaner,Home,4,190.75,763.0
C0259,2023-05-31,Fiction Novel,Books,3,9.61,28.83
C0350,2023-05-31,Air Purifier,Home,2,133.38,266.76
C0364,2023-05-31,Wireless Headphones,Electronics,1,64.45,64.45
C0409,2023-05-31,Power Bank,Electronics,1,23.98,23.98
C0432,2023-05-31,USB-C Cable,Electronics,1,9.42,9.42
C0443,2023-05-31,Fiction Novel,Books,2,9.57,19.14
C0529,2023-05-31,Power Bank,Electronics,1,23.05,23.05
C0546,2023-05-31,Air Purifier,Home,1,151.52,151.52
C0086,2023-06-01,Sunglasses,Fashion,2,59.51,119.02
C0112,2023-06-01,Wireless Charger,Electronics,1,42.57,42.57
C0123,2023-06-01,Running Shoes,Fashion,1,128.39,128.39
C0173,2023-06-01,Bluetooth Speaker,Electronics,2,59.7,119.4
C0201,2023-06-01,Wireless Headphones,Electronics,2,111.72,223.44
C0209,2023-06-01,Coffee Maker,Home,1,105.88,105.88
C0261,2023-06-01,Running Shoes,Fashion,1,65.65,65.65
C0281,2023-06-01,Smartphone Case,Electronics,2,14.27,28.54
C0354,2023-06-01,Fiction Novel,Books,1,10.43,10.43
C0547,2023-06-01,Denim Jeans,Fashion,1,47.74,47.74
C0052,2023-06-02,Fiction Novel,Books,2,18.66,37.32
C0080,2023-06-02,Wireless Charger,Electronics,1,42.45,42.45
C0104,2023-06-02,Denim Jeans,Fashion,2,72.08,144.16
C0110,2023-06-02,Running Shoes,Fashion,1,108.45,108.45
C0189,2023-06-02,Cookbook,Books,2,35.68,71.36
C0236,2023-06-02,Storage Bins,Home,1,22.65,22.65
C0252,2023-06-02,Smartphone Case,Electronics,2,16.93,33.86
C0300,2023-06-02,Storage Bins,Home,1,12.03,12.03
C0339,2023-06-02,Wireless Headphones,Electronics,1,73.6,73.6
C0340,2023-06-02,Bluetooth Speaker,Electronics,2,36.63,73.26
C0352,2023-06-02,Vacuum Cleaner,Home,1,118.19,118.19
C0401,2023-06-02,Power Bank,Electronics,1,26.79,26.79
C0513,2023-06-02,Power Bank,Electronics,1,25.11,25.11
C0037,2023-06-03,Business Strategy Book,Books,1,63.9,63.9
C0041,2023-06-03,Kitchen Scale,Home,1,71.13,71.13
C0055,2023-06-03,Cookbook,Books,3,38.29,114.87
C0067,2023-06-03,Vacuum Cleaner,Home,2,186.96,373.92
C0071,2023-06-03,Power Bank,Electronics,3,46.4,139.2
C0085,2023-06-03,LED Desk Lamp,Home,2,53.77,107.54
C0212,2023-06-03,Smartphone Case,Electronics,1,25.2,25.2
C0252,2023-06-03,Air Purifier,Home,2,139.72,279.44
C0307,2023-06-03,Wireless Charger,Electronics,3,20.88,62.64
C0348,2023-06-03,Business Strategy Book,Books,2,18.13,36.26
C0475,2023-06-03,Coffee Maker,Home,1,67.28,67.28
C0004,2023-06-04,Wireless Headphones,Electronics,2,241.19,482.38
C0154,2023-06-04,Denim Jeans,Fashion,1,86.52,86.52
C0159,2023-06-04,LED Desk Lamp,Home,1,56.24,56.24
C0198,2023-06-04,Denim Jeans,Fashion,4,86.88,347.52
C0219,2023-06-04,Air Purifier,Home,4,263.66,1054.64
C0237,2023-06-04,Business Strategy Book,Books,2,36.05,72.1
C0289,2023-06-04,Coffee Maker,Home,1,63.07,63.07
C0290,2023-06-04,Air Purifier,Home,3,142.64,427.92
C0356,2023-06-04,LED Desk Lamp,Home,4,27.84,111.36
C0420,2023-06-04,Denim Jeans,Fashion,2,43.83,87.66
C0423,2023-06-04,Business Strategy Book,Books,1,18.8,18.8
C0423,2023-06-04,Air Purifier,Home,1,141.54,141.54
C0450,2023-06-04,Car Phone Mount,Electronics,2,18.42,36.84
C0501,2023-06-04,Wireless Headphones,Electronics,1,63.06,63.06
C0516,2023-06-04,Screen Protector,Electronics,1,8.07,8.07
C0541,2023-06-04,Business Strategy Book,Books,1,18.56,18.56
C0544,2023-06-04,Kitchen Scale,Home,1,20.62,20.62
C0546,2023-06-04,Vacuum Cleaner,Home,1,109.35,109.35
C0547,2023-06-04,Smartphone Case,Electronics,1,15.33,15.33
C0007,2023-06-05,Kitchen Scale,Home,1,71.69,71.69
C0039,2023-06-05,Vacuum Cleaner,Home,1,379.56,379.56
C0055,2023-06-05,Kitchen Scale,Home,1,31.86,31.86
C0057,2023-06-05,Cookbook,Books,1,40.42,40.42
C0058,2023-06-05,Vacuum Cleaner,Home,1,190.52,190.52
C0121,2023-06-05,Wireless Headphones,Electronics,2,107.67,215.34
C0130,2023-06-05,Wireless Charger,Electronics,1,42.16,42.16
C0197,2023-06-05,Casual T-Shirt,Fashion,2,24.17,48.34
C0197,2023-06-05,LED Desk Lamp,Home,1,51.27,51.27
C0202,2023-06-05,Cookbook,Books,1,40.65,40.65
C0209,2023-06-05,Screen Protector,Electronics,1,14.05,14.05
C0211,2023-06-05,Self-Help Guide,Books,1,25.22,25.22
C0245,2023-06-05,Screen Protector,Electronics,1,14.49,14.49
C0275,2023-06-05,Sunglasses,Fashion,1,36.78,36.78
C0289,2023-06-05,Vacuum Cleaner,Home,1,114.85,114.85
C0299,2023-06-05,Fiction Novel,Books,1,10.54,10.54
C0363,2023-06-05,Smartphone Case,Electronics,2,14.95,29.9
C0404,2023-06-05,Cookbook,Books,1,21.04,21.04
C0410,2023-06-05,Kitchen Scale,Home,2,19.84,39.68
C0486,2023-06-05,Screen Protector,Electronics,2,7.55,15.1
C0507,2023-06-05,Casual T-Shirt,Fashion,1,14.22,14.22
C0042,2023-06-06,Smartphone Case,Electronics,2,53.2,106.4
C0063,2023-06-06,Self-Help Guide,Books,1,24.76,24.76
C0194,2023-06-06,Baseball Cap,Fashion,2,34.69,69.38
C0301,2023-06-06,Air Purifier,Home,3,164.05,492.15
C0322,2023-06-06,LED Desk Lamp,Home,1,33.58,33.58
C0356,2023-06-06,Cookbook,Books,1,24.52,24.52
C0518,2023-06-06,LED Desk Lamp,Home,2,33.64,67.28
C0017,2023-06-07,Self-Help Guide,Books,1,58.89,58.89
C0042,2023-06-07,Wireless Headphones,Electronics,1,267.0,267.0
C0063,2023-06-07,Running Shoes,Fashion,2,112.39,224.78
C0070,2023-06-07,Casual T-Shirt,Fashion,2,28.2,56.4
C0110,2023-06-07,Casual T-Shirt,Fashion,4,27.92,111.68
C0128,2023-06-07,Running Shoes,Fashion,1,107.18,107.18
C0170,2023-06-07,Sunglasses,Fashion,1,64.93,64.93
C0222,2023-06-07,Wireless Charger,Electronics,2,43.25,86.5
C0251,2023-06-07,Fiction Novel,Books,1,10.65,10.65
C0328,2023-06-07,Bluetooth Speaker,Electronics,1,34.36,34.36
C0338,2023-06-07,Cookbook,Books,1,24.81,24.81
C0340,2023-06-07,Air Purifier,Home,3,146.85,440.55
C0543,2023-06-07,LED Desk Lamp,Home,1,29.26,29.26
C0016,2023-06-08,Wireless Charger,Electronics,2,88.72,177.44
C0017,2023-06-08,USB-C Cable,Electronics,1,32.24,32.24
C0056,2023-06-08,Car Phone Mount,Electronics,1,35.64,35.64
C0078,2023-06-08,Cookbook,Books,1,40.86,40.86
C0136,2023-06-08,Casual T-Shirt,Fashion,1,27.71,27.71
C0185,2023-06-08,Fiction Novel,Books,2,20.09,40.18
C0213,2023-06-08,Vacuum Cleaner,Home,4,179.38,717.52
C0338,2023-06-08,Fiction Novel,Books,1,11.13,11.13
C0422,2023-06-08,Sunglasses,Fashion,2,35.47,70.94
C0429,2023-06-08,Power Bank,Electronics,1,29.31,29.31
C0471,2023-06-08,Coffee Maker,Home,2,59.46,118.92
C0511,2023-06-08,Cookbook,Books,1,24.69,24.69
C0530,2023-06-08,Sunglasses,Fashion,1,40.31,40.31
C0531,2023-06-08,Running Shoes,Fashion,1,69.52,69.52
C0538,2023-06-08,Screen Protector,Electronics,2,8.38,16.76
C0043,2023-06-09,Fiction Novel,Books,1,42.08,42.08
C0062,2023-06-09,Casual T-Shirt,Fashion,1,24.0,24.0
C0117,2023-06-09,Smartphone Case,Electronics,2,28.03,56.06
C0128,2023-06-09,Kitchen Scale,Home,1,34.05,34.05
C0160,2023-06-09,Casual T-Shirt,Fashion,4,28.06,112.24
C0171,2023-06-09,Smartphone Case,Electronics,2,26.46,52.92
C0415,2023-06-09,Wireless Headphones,Electronics,1,67.19,67.19
C0441,2023-06-09,Wireless Charger,Electronics,3,20.92,62.76
C0482,2023-06-09,USB-C Cable,Electronics,2,9.61,19.22
C0508,2023-06-09,Fiction Novel,Books,1,11.81,11.81
C0528,2023-06-09,Fiction Novel,Books,1,10.86,10.86
C0057,2023-06-10,Running Shoes,Fashion,1,107.65,107.65
C0132,2023-06-10,Fiction Novel,Books,1,18.48,18.48
C0142,2023-06-10,Fiction Novel,Books,1,19.97,19.97
C0151,2023-06-10,Sunglasses,Fashion,1,64.41,64.41
C0231,2023-06-10,LED Desk Lamp,Home,3,55.15,165.45
C0253,2023-06-10,Coffee Maker,Home,2,56.43,112.86
C0265,2023-06-10,Air Purifier,Home,1,157.45,157.45
C0280,2023-06-10,Business Strategy Book,Books,3,20.59,61.77
C0302,2023-06-10,Air Purifier,Home,1,164.93,164.93
C0306,2023-06-10,Cookbook,Books,1,23.06,23.06
C0325,2023-06-10,Cookbook,Books,1,25.38,25.38
C0359,2023-06-10,Baseball Cap,Fashion,1,18.73,18.73
C0453,2023-06-10,LED Desk Lamp,Home,1,29.1,29.1
C0482,2023-06-10,Storage Bins,Home,2,11.82,23.64
C0501,2023-06-10,Baseball Cap,Fashion,3,19.69,59.07
C0057,2023-06-11,Smartphone Case,Electronics,1,24.84,24.84
C0073,2023-06-11,Air Purifier,Home,1,246.59,246.59
C0090,2023-06-11,Screen Protector,Electronics,2,13.8,27.6
C0092,2023-06-11,Vacuum Cleaner,Home,3,178.42,535.26
C0104,2023-06-11,Wireless Headphones,Electronics,1,122.44,122.44
C0132,2023-06-11,Casual T-Shirt,Fashion,1,27.13,27.13
C0230,2023-06-11,USB-C Cable,Electronics,4,15.78,63.12
C0242,2023-06-11,Cookbook,Books,1,43.0,43.0
C0335,2023-06-11,Sunglasses,Fashion,1,34.87,34.87
C0415,2023-06-11,Sunglasses,Fashion,4,36.85,147.4
C0416,2023-06-11,Smartphone Case,Electronics,3,15.82,47.46
C0438,2023-06-11,USB-C Cable,Electronics,2,9.46,18.92
C0467,2023-06-11,Coffee Maker,Home,1,66.36,66.36
C0473,2023-06-11,Power Bank,Electronics,1,28.52,28.52
C0526,2023-06-11,Self-Help Guide,Books,4,15.04,60.16
C0549,2023-06-11,Fiction Novel,Books,1,10.6,10.6
C0011,2023-06-12,Screen Protector,Electronics,2,29.62,59.24
C0046,2023-06-12,Screen Protector,Electronics,1,25.11,25.11
C0120,2023-06-12,Air Purifier,Home,1,250.48,250.48
C0126,2023-06-12,Wireless Charger,Electronics,2,38.77,77.54
C0141,2023-06-12,Denim Jeans,Fashion,1,78.5,78.5
C0151,2023-06-12,Running Shoes,Fashion,2,113.34,226.68
C0157,2023-06-12,Business Strategy Book,Books,2,32.83,65.66
C0212,2023-06-12,Cookbook,Books,1,38.55,38.55
C0323,2023-06-12,Wireless Headphones,Electronics,1,67.64,67.64
C0376,2023-06-12,Running Shoes,Fashion,1,69.16,69.16
C0441,2023-06-12,Car Phone Mount,Electronics,4,19.3,77.2
C0475,2023-06-12,Running Shoes,Fashion,1,64.91,64.91
C0058,2023-06-13,Screen Protector,Electronics,1,12.51,12.51
C0087,2023-06-13,Fiction Novel,Books,1,18.05,18.05
C0090,2023-06-13,USB-C Cable,Electronics,1,16.68,16.68
C0125,2023-06-13,Self-Help Guide,Books,1,25.99,25.99
C0140,2023-06-13,Baseball Cap,Fashion,2,35.39,70.78
C0206,2023-06-13,Casual T-Shirt,Fashion,1,24.41,24.41
C0209,2023-06-13,LED Desk Lamp,Home,3,49.84,149.52
C0300,2023-06-13,Cookbook,Books,1,23.28,23.28
C0330,2023-06-13,Storage Bins,Home,2,11.23,22.46
C0345,2023-06-13,LED Desk Lamp,Home,1,32.67,32.67
C0354,2023-06-13,Wireless Headphones,Electronics,2,70.42,140.84
C0397,2023-06-13,Casual T-Shirt,Fashion,2,14.27,28.54
C0543,2023-06-13,LED Desk Lamp,Home,2,33.01,66.02
C0010,2023-06-14,Car Phone Mount,Electronics,1,70.28,70.28
C0090,2023-06-14,Bluetooth Speaker,Electronics,3,65.12,195.36
C0116,2023-06-14,Denim Jeans,Fashion,4,80.36,321.44
C0125,2023-06-14,Bluetooth Speaker,Electronics,2,56.43,112.86
C0142,2023-06-14,USB-C Cable,Electronics,2,15.7,31.4
C0169,2023-06-14,LED Desk Lamp,Home,1,50.6,50.6
C0204,2023-06-14,Screen Protector,Electronics,1,13.88,13.88
C0239,2023-06-14,Smartphone Case,Electronics,1,27.42,27.42
C0248,2023-06-14,Fiction Novel,Books,4,18.52,74.08
C0276,2023-06-14,USB-C Cable,Electronics,1,9.84,9.84
C0296,2023-06-14,Wireless Headphones,Electronics,1,76.01,76.01
C0298,2023-06-14,Denim Jeans,Fashion,1,46.8,46.8
C0369,2023-06-14,Wireless Charger,Electronics,1,23.44,23.44
C0423,2023-06-14,USB-C Cable,Electronics,1,9.49,9.49
C0425,2023-06-14,Cookbook,Books,2,23.86,47.72
C0445,2023-06-14,Wireless Charger,Electronics,1,22.51,22.51
C0471,2023-06-14,Self-Help Guide,Books,1,15.45,15.45
C0491,2023-06-14,Sunglasses,Fashion,1,38.51,38.51
C0541,2023-06-14,Casual T-Shirt,Fashion,1,14.25,14.25
C0034,2023-06-15,Power Bank,Electronics,1,95.88,95.88
C0072,2023-06-15,Power Bank,Electronics,1,48.1,48.1
C0113,2023-06-15,LED Desk Lamp,Home,4,53.88,215.52
C0167,2023-06-15,Running Shoes,Fashion,1,107.21,107.21
C0184,2023-06-15,Air Purifier,Home,1,285.66,285.66
C0250,2023-06-15,Baseball Cap,Fashion,4,32.43,129.72
C0286,2023-06-15,Baseball Cap,Fashion,1,18.47,18.47
C0348,2023-06-15,Vacuum Cleaner,Home,3,125.22,375.66
C0422,2023-06-15,Baseball Cap,Fashion,3,17.88,53.64
C0433,2023-06-15,Sunglasses,Fashion,1,40.0,40.0
C0447,2023-06-15,Cookbook,Books,1,23.97,23.97
C0449,2023-06-15,Bluetooth Speaker,Electronics,1,38.1,38.1
C0470,2023-06-15,Smartphone Case,Electronics,1,15.08,15.08
C0484,2023-06-15,Bluetooth Speaker,Electronics,1,38.36,38.36
C0516,2023-06-15,Sunglasses,Fashion,2,40.28,80.56
C0522,2023-06-15,Kitchen Scale,Home,1,20.02,20.02
C0005,2023-06-16,Air Purifier,Home,1,504.8,504.8
C0132,2023-06-16,Self-Help Guide,Books,2,28.2,56.4
C0171,2023-06-16,USB-C Cable,Electronics,2,17.02,34.04
C0175,2023-06-16,Sunglasses,Fashion,1,67.66,67.66
C0188,2023-06-16,Screen Protector,Electronics,1,14.29,14.29
C0218,2023-06-16,Sunglasses,Fashion,2,68.03,136.06
C0247,2023-06-16,Car Phone Mount,Electronics,1,30.89,30.89
C0378,2023-06-16,Bluetooth Speaker,Electronics,2,37.36,74.72
C0391,2023-06-16,USB-C Cable,Electronics,1,10.27,10.27
C0405,2023-06-16,Self-Help Guide,Books,4,15.22,60.88
C0525,2023-06-16,Wireless Charger,Electronics,1,23.44,23.44
C0118,2023-06-17,Wireless Charger,Electronics,4,36.04,144.16
C0154,2023-06-17,Wireless Charger,Electronics,2,38.47,76.94
C0160,2023-06-17,Wireless Headphones,Electronics,1,114.45,114.45
C0170,2023-06-17,Running Shoes,Fashion,1,111.39,111.39
C0186,2023-06-17,Running Shoes,Fashion,4,118.81,475.24
C0208,2023-06-17,Wireless Charger,Electronics,2,37.53,75.06
C0247,2023-06-17,Wireless Charger,Electronics,1,40.22,40.22
C0268,2023-06-17,Screen Protector,Electronics,1,8.19,8.19
C0281,2023-06-17,USB-C Cable,Electronics,1,10.87,10.87
C0287,2023-06-17,Business Strategy Book,Books,1,19.26,19.26
C0291,2023-06-17,Running Shoes,Fashion,1,75.69,75.69
C0319,2023-06-17,USB-C Cable,Electronics,1,10.27,10.27
C0340,2023-06-17,Power Bank,Electronics,2,24.85,49.7
C0350,2023-06-17,Casual T-Shirt,Fashion,1,15.12,15.12
C0351,2023-06-17,Car Phone Mount,Electronics,3,19.34,58.02
C0354,2023-06-17,Bluetooth Speaker,Electronics,1,34.97,34.97
C0374,2023-06-17,Air Purifier,Home,1,153.94,153.94
C0463,2023-06-17,Car Phone Mount,Electronics,2,18.36,36.72
C0490,2023-06-17,USB-C Cable,Electronics,1,9.32,9.32
C0045,2023-06-18,Air Purifier,Home,2,520.81,1041.62
C0052,2023-06-18,Vacuum Cleaner,Home,2,194.92,389.84
C0068,2023-06-18,Screen Protector,Electronics,2,13.57,27.14
C0120,2023-06-18,Wireless Headphones,Electronics,1,110.94,110.94
C0120,2023-06-18,Smartphone Case,Electronics,4,27.24,108.96
C0142,2023-06-18,Sunglasses,Fashion,1,62.85,62.85
C0179,2023-06-18,Coffee Maker,Home,4,105.13,420.52
C0205,2023-06-18,Sunglasses,Fashion,1,69.29,69.29
C0207,2023-06-18,Wireless Charger,Electronics,1,38.08,38.08
C0231,2023-06-18,Denim Jeans,Fashion,2,80.68,161.36
C0285,2023-06-18,Screen Protector,Electronics,1,7.57,7.57
C0335,2023-06-18,Wireless Charger,Electronics,1,24.44,24.44
C0443,2023-06-18,Power Bank,Electronics,2,24.87,49.74
C0545,2023-06-18,Storage Bins,Home,1,12.21,12.21
C0182,2023-06-19,Baseball Cap,Fashion,2,32.07,64.14
C0219,2023-06-19,USB-C Cable,Electronics,1,18.55,18.55
C0282,2023-06-19,Wireless Charger,Electronics,1,24.7,24.7
C0356,2023-06-19,Air Purifier,Home,2,139.11,278.22
C0389,2023-06-19,Smartphone Case,Electronics,2,16.66,33.32
C0390,2023-06-19,Denim Jeans,Fashion,2,45.85,91.7
C0450,2023-06-19,Business Strategy Book,Books,1,17.89,17.89
C0470,2023-06-19,Fiction Novel,Books,1,11.79,11.79
C0479,2023-06-19,Business Strategy Book,Books,2,17.9,35.8
C0479,2023-06-19,Wireless Headphones,Electronics,1,70.68,70.68
C0521,2023-06-19,Denim Jeans,Fashion,1,42.4,42.4
C0011,2023-06-20,Denim Jeans,Fashion,1,172.39,172.39
C0015,2023-06-20,Fiction Novel,Books,1,41.57,41.57
C0047,2023-06-20,Sunglasses,Fashion,1,129.35,129.35
C0106,2023-06-20,Sunglasses,Fashion,2,66.1,132.2
C0144,2023-06-20,Wireless Charger,Electronics,2,38.69,77.38
C0154,2023-06-20,Air Purifier,Home,2,267.79,535.58
C0169,2023-06-20,Business Strategy Book,Books,1,34.86,34.86
C0175,2023-06-20,Cookbook,Books,1,38.86,38.86
C0182,2023-06-20,Sunglasses,Fashion,1,66.76,66.76
C0221,2023-06-20,Coffee Maker,Home,1,113.88,113.88
C0225,2023-06-20,Sunglasses,Fashion,3,70.23,210.69
C0251,2023-06-20,Power Bank,Electronics,1,29.33,29.33
C0341,2023-06-20,Bluetooth Speaker,Electronics,1,38.56,38.56
C0491,2023-06-20,Sunglasses,Fashion,4,35.68,142.72
C0013,2023-06-21,Casual T-Shirt,Fashion,1,54.27,54.27
C0024,2023-06-21,Self-Help Guide,Books,1,51.11,51.11
C0089,2023-06-21,LED Desk Lamp,Home,2,52.68,105.36
C0138,2023-06-21,Wireless Headphones,Electronics,2,122.23,244.46
C0165,2023-06-21,Air Purifier,Home,2,241.22,482.44
C0179,2023-06-21,Wireless Charger,Electronics,2,42.84,85.68
C0264,2023-06-21,Power Bank,Electronics,2,29.24,58.48
C0275,2023-06-21,Smartphone Case,Electronics,1,16.07,16.07
C0329,2023-06-21,Cookbook,Books,1,21.29,21.29
C0375,2023-06-21,Business Strategy Book,Books,1,19.76,19.76
C0392,2023-06-21,Business Strategy Book,Books,1,19.75,19.75
C0440,2023-06-21,Casual T-Shirt,Fashion,1,15.64,15.64
C0524,2023-06-21,USB-C Cable,Electronics,1,10.2,10.2
C0030,2023-06-22,Business Strategy Book,Books,1,68.75,68.75
C0031,2023-06-22,Baseball Cap,Fashion,3,69.34,208.02
C0116,2023-06-22,Car Phone Mount,Electronics,3,35.34,106.02
C0133,2023-06-22,Denim Jeans,Fashion,1,82.6,82.6
C0211,2023-06-22,Smartphone Case,Electronics,1,27.64,27.64
C0242,2023-06-22,Kitchen Scale,Home,1,33.42,33.42
C0269,2023-06-22,Business Strategy Book,Books,1,19.53,19.53
C0342,2023-06-22,Wireless Charger,Electronics,1,23.54,23.54
C0353,2023-06-22,Air Purifier,Home,2,147.99,295.98
C0390,2023-06-22,Self-Help Guide,Books,2,13.88,27.76
C0406,2023-06-22,Air Purifier,Home,1,146.62,146.62
C0409,2023-06-22,Storage Bins,Home,1,12.23,12.23
C0444,2023-06-22,Sunglasses,Fashion,2,40.19,80.38
C0449,2023-06-22,Baseball Cap,Fashion,1,20.75,20.75
C0515,2023-06-22,Cookbook,Books,1,22.12,22.12
C0544,2023-06-22,Storage Bins,Home,2,12.76,25.52
